BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2013-11-14,103.7,93686490,9691896492.7
TQBR,2013-11-15,103.69,96819500,10074885588.0
TQBR,2013-11-18,105.5,92184970,9631250442.8
TQBR,2013-11-19,106.19,100547410,10675477462.4
TQBR,2013-11-20,106.0,79936140,8449211049.1
TQBR,2013-11-21,104.78,77524160,8146971557.5
TQBR,2013-11-22,105.1,70239230,7373634004.4
TQBR,2013-11-25,105.31,72178650,7632491451.8
TQBR,2013-11-26,103.02,93845310,9768806113.1
TQBR,2013-11-27,102.77,80453800,8321671619.1
TQBR,2013-11-28,102.69,64879430,6686937398.4
TQBR,2013-11-29,103.07,79612660,8168105010.5
TQBR,2013-12-02,102.36,61527830,6334548108.3
TQBR,2013-12-03,100.24,123406320,12454306007.8
TQBR,2013-12-04,98.95,96070960,9585372416.6
TQBR,2013-12-05,98.25,94786250,9383787841.0
TQBR,2013-12-06,99.9,107963460,10670161127.8
TQBR,2013-12-09,101.0,95366620,9569176831.7
TQBR,2013-12-10,100.16,91125870,9166558432.6
TQBR,2013-12-11,100.65,85886120,8593952175.8
TQBR,2013-12-12,98.96,103712820,10295959448.8
TQBR,2013-12-13,98.94,79694090,7896559127.4
TQBR,2013-12-16,99.85,87234110,8636210058.8
TQBR,2013-12-17,100.15,72704270,7284681158.9
TQBR,2013-12-18,100.18,59591350,5972357725.2
TQBR,2013-12-19,101.78,105506160,10708195999.3
TQBR,2013-12-20,102.2,75647410,7701798327.7
TQBR,2013-12-23,102.45,67006350,6865522231.8
TQBR,2013-12-24,101.96,40338120,4119727149.3
TQBR,2013-12-25,101.62,22183040,2258126246.2
TQBR,2013-12-26,101.95,22250510,2266508916.9
TQBR,2013-12-27,100.68,37103790,3770043774.3
TQBR,2013-12-30,101.17,34310640,3466649068.0
TQBR,2014-01-06,98.91,31691800,3154470383.9
TQBR,2014-01-08,98.19,42372290,4179938515.5
TQBR,2014-01-09,98.0,45986900,4518388781.2
TQBR,2014-01-10,99.2,51902400,5109679480.9
TQBR,2014-01-13,100.25,62051250,6191507238.7
TQBR,2014-01-14,99.24,78485160,7781261285.6
TQBR,2014-01-15,100.77,77839370,7807555438.7
TQBR,2014-01-16,100.65,62759280,6342081313.5
TQBR,2014-01-17,101.17,69135170,6976427837.1
TQBR,2014-01-20,101.96,62429420,6337126441.7
TQBR,2014-01-21,102.2,61991430,6340162289.1
TQBR,2014-01-22,102.17,58589100,5962256453.3
TQBR,2014-01-23,101.7,70600710,7229344462.4
TQBR,2014-01-24,99.7,112821700,11328433229.4
TQBR,2014-01-27,97.78,103793450,10205265742.8
TQBR,2014-01-28,97.36,80448950,7879197170.2
TQBR,2014-01-29,95.98,120814560,11798207834.2
TQBR,2014-01-30,95.8,130498640,12465984799.6
TQBR,2014-01-31,94.7,103047610,9826064290.3
