BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-09-02,249.0,7289390,1803859319.5
TQBR,2015-09-03,249.15,7392650,1841065551.5
TQBR,2015-09-04,244.35,3249690,801972258.5
TQBR,2015-09-07,246.4,3507630,863089391.0
TQBR,2015-09-08,248.05,3385360,843995279.0
TQBR,2015-09-09,249.5,3520840,881734619.0
TQBR,2015-09-10,247.2,4903090,1207410585.5
TQBR,2015-09-11,245.9,2468180,607191148.5
TQBR,2015-09-14,246.0,2703090,667900287.0
TQBR,2015-09-15,246.0,2221010,546896612.0
TQBR,2015-09-16,251.5,3326040,827870413.0
TQBR,2015-09-17,252.85,5726920,1443937824.0
TQBR,2015-09-18,256.0,9065680,2333763384.0
TQBR,2015-09-21,249.1,6459780,1631554788.0
TQBR,2015-09-22,244.8,7504200,1857496358.0
TQBR,2015-09-23,237.0,7577400,1822678081.5
TQBR,2015-09-24,237.25,4556320,1073899763.5
TQBR,2015-09-25,238.4,3870320,932162168.5
TQBR,2015-09-28,236.65,3425380,816732845.5
TQBR,2015-09-29,239.7,3294170,781604538.5
TQBR,2015-09-30,242.95,5780490,1407059230.5
TQBR,2015-10-01,237.9,4623400,1112416534.5
TQBR,2015-10-02,234.6,3352470,789165905.5
TQBR,2015-10-05,244.0,4407410,1064953266.5
TQBR,2015-10-06,248.5,4500950,1107927150.5
TQBR,2015-10-07,251.15,4572590,1142093121.0
TQBR,2015-10-08,253.0,3885450,976764504.0
TQBR,2015-10-09,267.0,10567470,2773046803.0
TQBR,2015-10-12,263.0,6745390,1790288874.0
TQBR,2015-10-13,262.5,3771760,982423915.0
TQBR,2015-10-14,260.85,3059160,798584314.5
TQBR,2015-10-15,258.4,4864000,1269517917.5
TQBR,2015-10-16,253.4,7123220,1816142807.5
TQBR,2015-10-19,251.5,4538870,1133827426.5
TQBR,2015-10-20,250.75,4634800,1154088704.5
TQBR,2015-10-21,251.8,4057880,1019118671.0
TQBR,2015-10-22,253.4,3000370,760086029.0
TQBR,2015-10-23,253.5,4663530,1185854288.0
TQBR,2015-10-26,250.5,3457810,868719246.0
TQBR,2015-10-27,251.5,5190890,1282888481.5
TQBR,2015-10-28,253.8,3529900,887043627.0
TQBR,2015-10-29,255.45,5463530,1391194620.5
TQBR,2015-10-30,258.1,3918570,1007566160.0
TQBR,2015-11-02,262.2,2347820,610802446.0
TQBR,2015-11-03,270.65,6244520,1672640721.5
TQBR,2015-11-05,270.0,5870920,1597361031.0
TQBR,2015-11-06,264.75,3288050,879459797.0
TQBR,2015-11-09,262.4,2918290,772546100.0
TQBR,2015-11-10,257.55,3616760,934681350.0
TQBR,2015-11-11,266.0,5251130,1376211554.0
TQBR,2015-11-12,263.05,4318160,1143639919.0
TQBR,2015-11-13,260.7,4666380,1224109356.0
TQBR,2015-11-16,263.5,3754560,992119065.0
TQBR,2015-11-17,271.5,6846650,1856043951.0
TQBR,2015-11-18,278.2,4472360,1233655217.5
TQBR,2015-11-19,271.5,5452010,1509090728.5
TQBR,2015-11-20,272.9,5924910,1592251892.0
TQBR,2015-11-23,274.8,6006620,1642841771.0
TQBR,2015-11-24,265.75,5304870,1427956737.0
TQBR,2015-11-25,271.55,5512690,1491052618.0
TQBR,2015-11-26,270.85,4553620,1241096390.0
TQBR,2015-11-27,268.2,3736060,1001639966.5
TQBR,2015-11-30,265.0,4411430,1183136737.0
TQBR,2015-12-01,264.7,4741450,1256952690.0
TQBR,2015-12-02,258.5,6347670,1650192927.5
TQBR,2015-12-03,257.6,5212680,1341667269.5
TQBR,2015-12-04,251.45,5593830,1420159921.0
TQBR,2015-12-07,244.0,5977230,1480488454.5
TQBR,2015-12-08,244.65,5306830,1294345789.5
TQBR,2015-12-09,247.7,4019270,995891639.0
TQBR,2015-12-10,249.0,4110100,1022943999.0
TQBR,2015-12-11,244.85,2266110,558349144.0
TQBR,2015-12-14,244.9,4561270,1112235351.0
TQBR,2015-12-15,249.7,6544730,1636814803.5
TQBR,2015-12-16,250.1,2520830,632398731.5
TQBR,2015-12-17,258.7,9098860,2344475119.5
TQBR,2015-12-18,250.75,6427360,1631844069.5
TQBR,2015-12-21,245.6,4050790,1008081276.5
TQBR,2015-12-22,248.2,3310390,817691754.5
TQBR,2015-12-23,253.65,2968940,748118963.0
TQBR,2015-12-24,251.6,2723690,691200897.0
TQBR,2015-12-25,245.8,3792130,935231021.0
TQBR,2015-12-28,246.0,1872320,461194357.5
TQBR,2015-12-29,255.0,4706170,1183999034.5
TQBR,2015-12-30,253.25,4016300,1028709731.5
TQBR,2016-01-04,251.0,2474320,624551248.5
TQBR,2016-01-05,253.2,2445540,613996166.5
TQBR,2016-01-06,252.4,1965570,496069653.5
TQBR,2016-01-11,241.05,7847320,1900907497.5
TQBR,2016-01-12,239.9,4769940,1145914904.0
TQBR,2016-01-13,239.6,3976580,957541109.0
TQBR,2016-01-14,237.65,4023560,951707499.0
TQBR,2016-01-15,232.1,7239990,1692727157.5
TQBR,2016-01-18,232.0,4395950,1021441895.5
TQBR,2016-01-19,236.05,4619410,1095094661.5
TQBR,2016-01-20,231.9,6084730,1403230954.5
TQBR,2016-01-21,237.5,5082940,1198633900.0
TQBR,2016-01-22,250.4,10156640,2497751830.0
