BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-08-04,79.85,210380,16824276.5
TQBR,2014-08-05,79.88,389970,31006174.9
TQBR,2014-08-06,80.0,307530,24561071.3
TQBR,2014-08-07,82.01,1060490,84866244.5
TQBR,2014-08-08,85.03,241590,20383496.0
TQBR,2014-08-11,89.8,880670,77675175.2
TQBR,2014-08-12,94.28,6746530,623542848.7
TQBR,2014-08-13,99.45,1044370,101118196.4
TQBR,2014-08-14,99.5,1249100,125282079.8
TQBR,2014-08-15,100.0,339690,34201329.9
TQBR,2014-08-18,99.9,255070,25511741.1
TQBR,2014-08-19,100.32,42640,4304026.7
TQBR,2014-08-20,99.9,544470,54618959.5
TQBR,2014-08-21,101.5,535860,53569778.8
TQBR,2014-08-22,100.97,138010,13828830.8
TQBR,2014-08-25,100.2,98630,9895234.1
TQBR,2014-08-26,100.39,339270,34033884.8
TQBR,2014-08-27,100.0,276710,27623170.9
TQBR,2014-08-28,100.14,215170,21426997.0
TQBR,2014-08-29,96.73,2333700,227473539.7
TQBR,2014-09-01,99.51,1273860,126792098.7
TQBR,2014-09-02,100.03,236970,23735167.7
TQBR,2014-09-03,109.0,2926080,315811594.7
TQBR,2014-09-04,106.48,91410,9763994.8
TQBR,2014-09-05,107.31,208150,22769815.4
TQBR,2014-09-08,111.11,504000,55475452.6
TQBR,2014-09-09,113.71,267250,30228752.0
TQBR,2014-09-10,115.37,536610,62272081.5
TQBR,2014-09-11,118.36,479150,55897491.0
TQBR,2014-09-12,119.86,288770,34437154.8
TQBR,2014-09-15,124.0,758020,92299473.5
TQBR,2014-09-16,128.15,1245250,156546700.8
TQBR,2014-09-17,128.49,314500,40494110.8
TQBR,2014-09-18,130.0,5782940,741709367.0
TQBR,2014-09-19,130.02,358440,46666623.4
TQBR,2014-09-22,130.45,308610,40161683.9
TQBR,2014-09-23,135.25,450140,59641969.8
TQBR,2014-09-24,132.75,342080,45524050.0
TQBR,2014-09-25,129.01,314620,40731018.6
TQBR,2014-09-26,125.4,228650,29023016.0
TQBR,2014-09-29,121.0,409120,49919965.2
TQBR,2014-09-30,117.2,199650,23833003.8
