BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-08-11,31.0,2535228,76440824.7
TQBR,2014-08-12,29.5,2079966,61723043.2
TQBR,2014-08-13,29.6,1609508,47903937.6
TQBR,2014-08-14,30.1,1400425,42005819.3
TQBR,2014-08-15,31.0,981049,29878160.9
TQBR,2014-08-18,31.7,932347,29502389.1
TQBR,2014-08-19,32.0,948866,30273754.9
TQBR,2014-08-20,34.8,2454284,83509574.7
TQBR,2014-08-21,36.7,3166787,117168585.5
TQBR,2014-08-22,36.7,2097159,76799940.6
TQBR,2014-08-25,36.8,925031,34187562.7
TQBR,2014-08-26,35.4,747055,26994683.6
TQBR,2014-08-27,34.8,597067,21030200.1
TQBR,2014-08-28,33.7,862578,29127352.8
TQBR,2014-08-29,32.9,825833,27754083.0
TQBR,2014-09-01,34.3,717272,24312905.2
TQBR,2014-09-02,36.9,2355051,85283996.4
TQBR,2014-09-03,36.3,1390333,51239712.2
TQBR,2014-09-04,36.7,1491590,54506992.9
TQBR,2014-09-05,36.2,460524,16687318.2
TQBR,2014-09-08,34.8,1137503,40209907.6
TQBR,2014-09-09,35.5,485161,17287968.5
TQBR,2014-09-10,36.0,761012,27070427.9
TQBR,2014-09-11,35.6,565640,20303041.7
TQBR,2014-09-12,35.7,309770,10941481.5
TQBR,2014-09-15,34.9,556161,19529036.5
TQBR,2014-09-16,35.5,477241,16902595.8
TQBR,2014-09-17,34.5,1224716,42217159.1
TQBR,2014-09-18,34.5,645183,22258466.6
TQBR,2014-09-19,35.1,1550927,53743375.2
TQBR,2014-09-22,27.3,5403964,163199779.4
TQBR,2014-09-23,18.8,22154151,428684224.4
TQBR,2014-09-24,17.9,6184261,114937798.5
TQBR,2014-09-25,15.4,7747400,126662604.4
TQBR,2014-09-26,15.0,7112512,106347783.7
TQBR,2014-09-29,18.6,9016304,155104424.7
TQBR,2014-09-30,24.6,18004135,402688887.9
TQBR,2014-10-01,25.07,35779306,988118311.64
TQBR,2014-10-02,23.9,10918415,276626534.91
TQBR,2014-10-03,25.39,6929283,165350592.99
TQBR,2014-10-06,25.09,6216147,157802643.72
TQBR,2014-10-07,24.77,3881859,96426434.82
TQBR,2014-10-08,23.17,3172227,75478268.25
TQBR,2014-10-09,22.1,3465387,80652046.0
TQBR,2014-10-10,20.5,3684762,75930956.28
TQBR,2014-10-13,23.61,10766554,248524571.27
TQBR,2014-10-14,22.69,6184274,145856739.78
TQBR,2014-10-15,23.5,5706251,134250317.99
TQBR,2014-10-16,22.5,3441927,79466597.57
TQBR,2014-10-17,22.8,1924933,44128324.08
TQBR,2014-10-20,22.56,1419261,32319543.57
TQBR,2014-10-21,22.85,1221562,27639751.76
TQBR,2014-10-22,22.62,972860,22001527.13
TQBR,2014-10-23,21.99,910186,19977058.41
TQBR,2014-10-24,21.1,1099746,23557097.6
TQBR,2014-10-27,21.9,1870342,41092494.37
TQBR,2014-10-28,21.97,1303423,28500584.78
TQBR,2014-10-29,22.08,1454682,32266802.24
TQBR,2014-10-30,21.7,1198835,26019574.63
TQBR,2014-10-31,21.59,1143885,24685700.87
TQBR,2014-11-03,21.95,996158,21723576.76
TQBR,2014-11-05,21.65,1160180,25174033.17
TQBR,2014-11-06,23.07,7903339,184286172.35
TQBR,2014-11-07,22.59,2240583,50832412.61
TQBR,2014-11-10,23.89,5340625,128068128.53
TQBR,2014-11-11,23.16,1553283,35975594.93
TQBR,2014-11-12,22.1,2181412,48860757.79
TQBR,2014-11-13,21.69,1141686,24960382.9
TQBR,2014-11-14,21.59,644911,13876568.73
TQBR,2014-11-17,21.94,664905,14571350.0
TQBR,2014-11-18,21.82,1029157,22571996.64
TQBR,2014-11-19,21.99,804040,17681831.18
TQBR,2014-11-20,22.3,786010,17325096.32
TQBR,2014-11-21,22.89,4531216,105189163.78
TQBR,2014-11-24,22.36,1314666,30018513.8
TQBR,2014-11-25,22.52,863177,19141552.97
TQBR,2014-11-26,22.76,613581,13855713.63
TQBR,2014-11-27,22.57,1880845,43557490.98
TQBR,2014-11-28,22.6,909511,20416971.46
TQBR,2014-12-01,22.9,1204108,27472028.6
TQBR,2014-12-02,22.35,802432,18167634.95
TQBR,2014-12-03,22.03,1473577,32428543.89
TQBR,2014-12-04,22.2,1289844,28390561.46
TQBR,2014-12-05,19.85,3114979,63671730.23
TQBR,2014-12-08,18.44,2010049,37853364.82
TQBR,2014-12-09,17.9,2468747,42927626.15
TQBR,2014-12-10,20.3,4124697,82501564.34
TQBR,2014-12-11,19.15,3645079,73391881.0
TQBR,2014-12-12,17.9,3431921,60223659.94
TQBR,2014-12-15,16.8,1566712,26810124.93
TQBR,2014-12-16,16.47,3492604,54143188.88
TQBR,2014-12-17,16.8,2279092,37039126.43
TQBR,2014-12-18,19.35,3550770,67169328.0
TQBR,2014-12-19,30.28,23846716,670668807.23
TQBR,2014-12-22,27.7,9937599,305319868.83
TQBR,2014-12-23,25.51,4008595,106894180.18
TQBR,2014-12-24,26.07,2705108,70926653.93
TQBR,2014-12-25,29.15,4721051,132979858.97
TQBR,2014-12-26,28.63,4579601,136543798.73
TQBR,2014-12-29,26.7,3353587,91607915.62
TQBR,2014-12-30,24.71,3648794,89617235.53
TQBR,2015-01-05,24.97,1338193,33263036.12
TQBR,2015-01-06,25.3,1624001,41768951.63
TQBR,2015-01-08,26.4,2099267,55617389.46
TQBR,2015-01-09,26.5,958865,25412428.99
TQBR,2015-01-12,26.4,1022036,27036192.82
TQBR,2015-01-13,25.0,1524211,39017206.94
TQBR,2015-01-14,25.25,1662827,41124551.88
TQBR,2015-01-15,26.13,2343562,61460612.98
TQBR,2015-01-16,26.28,1666761,44650359.26
TQBR,2015-01-19,26.8,1391913,37809870.65
TQBR,2015-01-20,27.23,1127615,30602127.39
TQBR,2015-01-21,32.15,11088327,342935682.12
TQBR,2015-01-22,35.55,10779851,375835578.88
TQBR,2015-01-23,34.4,3549788,121640546.68
TQBR,2015-01-26,32.71,2229569,73256277.13
TQBR,2015-01-27,33.7,2985131,100884479.68
TQBR,2015-01-28,33.59,1581023,53866280.57
TQBR,2015-01-29,43.3,28167483,1156563901.61
TQBR,2015-01-30,44.85,22591719,1053460341.75
TQBR,2015-02-02,39.59,7737560,318469618.65
TQBR,2015-02-03,39.1,7427978,285733328.49
TQBR,2015-02-04,40.89,5114893,208375865.14
TQBR,2015-02-05,43.28,5686418,243047883.31
TQBR,2015-02-06,41.99,4103114,179381743.38
TQBR,2015-02-09,43.0,2835298,121670580.62
TQBR,2015-02-10,43.28,2791780,119981964.36
TQBR,2015-02-11,43.31,2447334,105835726.11
TQBR,2015-02-12,45.0,4207654,187984025.03
TQBR,2015-02-13,45.44,2561822,116410732.88
TQBR,2015-02-16,44.24,2319782,102615602.61
TQBR,2015-02-17,46.6,6462454,304952402.47
TQBR,2015-02-18,47.84,3612392,172868904.65
TQBR,2015-02-19,55.35,16294544,867314810.51
TQBR,2015-02-20,55.1,4883912,270532106.27
TQBR,2015-02-24,61.99,12632308,746553525.56
TQBR,2015-02-25,73.0,17919028,1232243457.93
TQBR,2015-02-26,83.58,16285047,1336105141.7
TQBR,2015-02-27,82.27,14925531,1217011094.89
TQBR,2015-03-02,83.0,6055679,499586613.76
TQBR,2015-03-03,83.79,6232654,528164732.77
TQBR,2015-03-04,89.45,6536080,574634972.97
TQBR,2015-03-05,93.5,14997628,1430893759.89
TQBR,2015-03-06,77.49,28988586,2301992973.16
TQBR,2015-03-10,70.04,16814879,1182410833.52
TQBR,2015-03-11,88.0,22383065,1809355624.1
TQBR,2015-03-12,87.27,14956445,1312290358.68
TQBR,2015-03-13,82.5,8832435,729674520.05
TQBR,2015-03-16,73.78,13951676,1047862674.22
TQBR,2015-03-17,72.68,10292715,757198498.93
TQBR,2015-03-18,78.0,10057688,802719853.91
TQBR,2015-03-19,80.05,7516736,608860414.18
TQBR,2015-03-20,70.54,4543645,348597990.8
